pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	concordance_tier	disease_state_llm
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_02	Kidney	0.0681	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_03	Kidney	0.0621	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_04	Bone marrow	0.1582	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_05	Pituitary gland	0.0678	cervix; kidney; adrenal gland	False	True	0.8581	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_06	Bone marrow	0.1073	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_07	Testis	0.0726	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_08	Testis	0.0879	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_09	Testis	0.0598	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KD3_10	Colon	0.0872	cervix; kidney; adrenal gland	False	True	0.2573	True Conflict	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_01	Kidney	0.0558	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_02	Kidney	0.0587	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_03	Bone marrow	0.1516	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_04	B-cells	0.0384	cervix; kidney; adrenal gland	False	True	0.34	True Conflict	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_05	Testis	0.0651	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_06	Placenta	0.0971	cervix; kidney; adrenal gland	False	True	0.7987	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_07	Lymph node	0.0499	cervix; kidney; adrenal gland	False	True	0.7193	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_08	Liver	0.0521	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_09	Liver	0.0811	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_10	Liver	0.0539	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_01	Kidney	0.0528	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_02	Kidney	0.0588	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_03	Bone marrow	0.1272	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_04	Testis	0.0469	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_05	Testis	0.0668	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_06	Placenta	0.098	cervix; kidney; adrenal gland	False	True	0.7987	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_07	Liver	0.0524	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_08	Liver	0.0639	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_09	Oviduct	0.1204	cervix; kidney; adrenal gland	False	True	0.8053	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120629_EXQ3_MaHe_SA_Georg_AP4_KS2_rerun_10	Liver	0.0546	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_01	Kidney	0.0516	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_02	Kidney	0.0529	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_03	Kidney	0.0656	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_04	Brain	0.0674	cervix; kidney; adrenal gland	False	True	0.3432	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_05	Testis	0.0585	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_06	Bone marrow	0.1237	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_07	B-cells	0.0541	cervix; kidney; adrenal gland	False	True	0.34	True Conflict	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_08	Liver	0.0536	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_09	Oviduct	0.1347	cervix; kidney; adrenal gland	False	True	0.8053	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_10	Liver	0.0538	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_01	Kidney	0.0569	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_02	Kidney	0.0599	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_03	Kidney	0.0613	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_04	Bone marrow	0.1383	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_05	Testis	0.0675	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_06	Bone marrow	0.1128	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_07	Oviduct	0.0595	cervix; kidney; adrenal gland	False	True	0.8053	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_09	Oviduct	0.1261	cervix; kidney; adrenal gland	False	True	0.8053	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120721_EXQ3_MaHe_SA_Georg_AP4_KS3_rerun_10	Liver	0.0548	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_1	Kidney	0.0653	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_10	Heart	0.0768	cervix; kidney; adrenal gland	False	True	0.5786	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_2	Bone marrow	0.1654	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_3	Bone marrow	0.1453	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_4	Bone marrow	0.1363	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_5	Testis	0.1138	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_6	Bone marrow	0.129	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_7	Lymph node	0.0578	cervix; kidney; adrenal gland	False	True	0.7193	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_8	Testis	0.0732	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS1_60min_9	Liver	0.0727	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_1	Bone marrow	0.1278	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_10	Heart	0.0791	cervix; kidney; adrenal gland	False	True	0.5786	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_2	Kidney	0.0645	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_3	Bone marrow	0.1343	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_4	Bone marrow	0.1469	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_5	Bone marrow	0.1429	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_6	Bone marrow	0.1337	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_7	Brain	0.1138	cervix; kidney; adrenal gland	False	True	0.3432	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_8	Liver	0.0457	cervix; kidney; adrenal gland	False	True	0.7611	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20120823_EXQ4_MaHe_SA_Georg_AP4_KS2_60min_9	Ovary	0.0911	cervix; kidney; adrenal gland	False	True	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_AP4E1BirA_01	Kidney	0.1337	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_AP4E1BirA_02	Testis	0.0976	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_AP4E1BirA_03	Kidney	0.1024	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_AP4S1BirA_01	Bone marrow	0.116	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_AP4S1BirA_02	Kidney	0.1283	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_BirA_01	Bone marrow	0.1236	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_BirA_02	Kidney	0.1222	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150319_QEp8_GeBo_SA_BirA_03	B-cells	0.1232	cervix; kidney; adrenal gland	False	True	0.34	True Conflict	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_AP4B1BirA_01	Bone marrow	0.1157	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_AP4B1BirA_02	Testis	0.0946	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_AP4B1BirA_03	Bone marrow	0.099	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_AP4M1BirA_01	Bone marrow	0.1463	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_AP4M1BirA_02	Kidney	0.1175	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_BirAGFP_01	Kidney	0.1133	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_BirAGFP_02	Kidney	0.1191	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_BirAGFP_03	Kidney	0.1234	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_HeLa_01	Bone marrow	0.0966	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_HeLa_02	Bone marrow	0.1008	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150320_QEp8_GeBo_SA_HeLa_03	Testis	0.0927	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150731_QEp3_GeBo_SA_AlexDavies_AP4KO_1_SDBRPS_1	Bone marrow	0.1028	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150731_QEp3_GeBo_SA_AlexDavies_AP4KO_1_SDBRPS_1_rerun	Bone marrow	0.1143	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150731_QEp3_GeBo_SA_AlexDavies_AP4KO_1_SDBRPS_2	Bone marrow	0.1051	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150731_QEp3_GeBo_SA_AlexDavies_AP4KO_1_SDBRPS_2_rerun	Bone marrow	0.103	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150731_QEp3_GeBo_SA_AlexDavies_AP4KO_1_SDBRPS_3	Bone marrow	0.1015	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150731_QEp3_GeBo_SA_AlexDavies_AP4KO_1_SDBRPS_3_rerun	Bone marrow	0.1152	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150824_QEp3_GeBo_SA_AlexDavies_AP4KO_2050707_SDBRPS_1_rerun	Kidney	0.101	cervix; kidney; adrenal gland	True	True	1.0	Exact Match	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150824_QEp3_GeBo_SA_AlexDavies_AP4KO_2050707_SDBRPS_2_rerun	Bone marrow	0.1612	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20150824_QEp3_GeBo_SA_AlexDavies_AP4KO_2050707_SDBRPS_3_rerun	Bone marrow	0.1154	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160331_QEp6_GeBo_SA_AKD_AP4B1KO_CCV_01	Bone marrow	0.107	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160331_QEp6_GeBo_SA_AKD_AP4B1KO_CCV_02	Bone marrow	0.1053	cervix; kidney; adrenal gland	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160505_Qep4_GeGo_SA_AKD_TepsinGFP_IP_0,01_01	Ovary	0.2237	cervix; kidney; adrenal gland	False	True	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160505_Qep4_GeGo_SA_AKD_TepsinGFP_IP_0,025_01	Esophagus	0.1557	cervix; kidney; adrenal gland	False	True	0.235	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160505_Qep4_GeGo_SA_AKD_TepsinGFP_IP_0,05_01	Testis	0.117	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160505_Qep4_GeGo_SA_AKD_TepsinGFP_IP_001_01	Ovary	0.1695	cervix; kidney; adrenal gland	False	True	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160505_Qep4_GeGo_SA_AKD_TepsinGFP_IP_0025_01	Esophagus	0.1608	cervix; kidney; adrenal gland	False	True	0.235	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160505_Qep4_GeGo_SA_AKD_TepsinGFP_IP_005_01	Testis	0.108	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160518_QEp3_GeBo_SA_AKD_tepsinGFP_IP_0,01_01_rerun	Esophagus	0.165	cervix; kidney; adrenal gland	False	True	0.235	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
PXD010103	20160518_QEp3_GeBo_SA_AKD_tepsinGFP_IP_0,01_02	Testis	0.1036	cervix; kidney; adrenal gland	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal; neuroblastoma
