pxd,run,coverage,scoring_mode,usable,k,cand_classes,pred_tissue,confidence,assigned,assigned_conf,tissue_source,label_class
PXD048734,28,0.1855,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.176,Lung,0.176,hamlet-multi,
PXD048734,29,0.1763,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.1159,Lung,0.1017,hamlet-multi,
PXD048734,30,0.186,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.5545,Liver,0.5545,hamlet-multi,
PXD048734,31,0.1604,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.1715,Liver,0.1715,hamlet-multi,
PXD048734,32,0.1743,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.2985,Liver,0.2985,hamlet-multi,
PXD048734,33,0.1873,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.3354,Liver,0.3354,hamlet-multi,
PXD048734,34,0.1801,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.0827,Lung,0.08,hamlet-multi,
PXD048734,35,0.1654,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.7272,Liver,0.7272,hamlet-multi,
PXD048734,36,0.1674,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.7224,Liver,0.7224,hamlet-multi,
PXD048734,37,0.1741,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.4285,Liver,0.4285,hamlet-multi,
PXD048734,38,0.1559,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.8705,Liver,0.8705,hamlet-multi,
PXD048734,39,0.1773,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Liver,0.6175,Liver,0.6175,hamlet-multi,
PXD048734,40,0.2029,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.1577,Colon,0.1577,hamlet-multi,
PXD048734,41,0.1845,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.3115,Colon,0.3115,hamlet-multi,
PXD048734,42,0.1994,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.189,Colon,0.189,hamlet-multi,
PXD048734,43,0.1816,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.1422,Colon,0.1422,hamlet-multi,
PXD048734,44,0.1778,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.2507,Colon,0.2507,hamlet-multi,
PXD048734,45,0.2092,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.135,Colon,0.135,hamlet-multi,
PXD048734,46,0.1893,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Colon,0.1248,Colon,0.1248,hamlet-multi,
PXD048734,47,0.1927,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Kidney,0.2627,Kidney,0.2627,hamlet-multi,
PXD048734,48,0.1494,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1097,Lung,0.1097,hamlet-multi,
PXD048734,49,0.1567,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Kidney,0.1554,Kidney,0.1554,hamlet-multi,
PXD048734,5,0.184,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.0987,Lung,0.0987,hamlet-multi,
PXD048734,50,0.1611,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Kidney,0.1991,Kidney,0.1991,hamlet-multi,
PXD048734,51,0.1171,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Kidney,0.1171,Kidney,0.1171,hamlet-multi,
PXD048734,52,0.1345,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Kidney,0.1345,Kidney,0.1345,hamlet-multi,
PXD048734,53,0.1616,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1115,Lung,0.1115,hamlet-multi,
PXD048734,54,0.1793,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.1068,Lung,0.0947,hamlet-multi,
PXD048734,55,0.1532,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Ovary,0.1128,Ovary,0.1128,hamlet-multi,
PXD048734,56,0.1987,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Esophagus,0.1562,Esophagus,0.1562,hamlet-multi,
PXD048734,57,0.1746,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1177,Lung,0.1177,hamlet-multi,
PXD048734,58,0.1897,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Stomach,0.3041,Stomach,0.3041,hamlet-multi,
PXD048734,59,0.184,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.1691,Lung,0.087,hamlet-multi,
PXD048734,6,0.1763,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1994,Lung,0.1994,hamlet-multi,
PXD048734,60,0.1729,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Stomach,0.2141,Stomach,0.2141,hamlet-multi,
PXD048734,61,0.1709,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Stomach,0.2019,Stomach,0.2019,hamlet-multi,
PXD048734,62,0.1759,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1031,Lung,0.1031,hamlet-multi,
PXD048734,63,0.1913,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.1381,Lung,0.0897,hamlet-multi,
PXD048734,64,0.1915,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1015,Lung,0.1015,hamlet-multi,
PXD048734,7,0.1826,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1082,Lung,0.1082,hamlet-multi,
PXD048734,8,0.1744,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1199,Lung,0.1199,hamlet-multi,
PXD048734,9,0.2094,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1148,Lung,0.1148,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_1,0.0249,shap_penalty1,False,2,"['Colon', 'Lung']",Liver,0.1815,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_10,0.0119,shap_penalty1,False,2,"['Colon', 'Lung']",Urinary bladder,0.0496,Colon,0.0419,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_11,0.0124,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0419,Lung,0.0419,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_12,0.0149,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0494,Colon,0.0404,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_13,0.0157,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0736,Colon,0.0736,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_14,0.014,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0513,Colon,0.0513,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_15,0.0134,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1766,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_16,0.0129,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1564,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_17,0.0122,shap_penalty1,False,2,"['Colon', 'Lung']",Rectum,0.0449,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_18,0.0104,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0419,Colon,0.0419,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_19,0.0097,shap_penalty1,False,2,"['Colon', 'Lung']",Rectum,0.0423,Lung,0.0375,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_2,0.0164,shap_penalty1,False,2,"['Colon', 'Lung']",Liver,0.0988,Colon,0.0393,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_20,0.0115,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.042,Colon,0.042,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_21,0.0109,shap_penalty1,False,2,"['Colon', 'Lung']",Urinary bladder,0.045,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_22,0.0102,shap_penalty1,False,2,"['Colon', 'Lung']",Testis,0.0482,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_23,0.01,shap_penalty1,False,2,"['Colon', 'Lung']",Urinary bladder,0.0504,Lung,0.0408,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_24,0.0084,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1743,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_25,0.0094,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1644,Colon,0.038,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_26,0.01,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1503,Colon,0.0459,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_27,0.0064,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0507,Colon,0.0375,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_28,0.0054,shap_penalty1,False,2,"['Colon', 'Lung']",Pituitary gland,0.0636,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_29,0.0057,shap_penalty1,False,2,"['Colon', 'Lung']",Salivary gland,0.047,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_3,0.0135,shap_penalty1,False,2,"['Colon', 'Lung']",Liver,0.0988,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_30,0.0095,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0626,Lung,0.0626,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_4,0.0139,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1507,Colon,0.0447,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_5,0.0135,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1741,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_6,0.0125,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.0553,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_7,0.0176,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.103,Colon,0.0396,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_8,0.0139,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.109,,,hamlet-multi,
PXD050416,CAA20220620yexf_wosp00002_TMT16plex_60min_b1_9,0.0135,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0485,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_1,0.0114,shap_penalty1,False,2,"['Colon', 'Lung']",Duodenum,0.0419,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_10,0.0125,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0738,Lung,0.0738,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_11,0.0097,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0785,Lung,0.0785,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_12,0.0109,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0464,Lung,0.0424,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_13,0.0124,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0716,Colon,0.0716,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_14,0.0144,shap_penalty1,False,2,"['Colon', 'Lung']",Salivary gland,0.0623,Colon,0.0433,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_15,0.0151,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.2143,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_16,0.0151,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1767,Colon,0.0436,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_17,0.0152,shap_penalty1,False,2,"['Colon', 'Lung']",Pituitary gland,0.0834,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_18,0.0109,shap_penalty1,False,2,"['Colon', 'Lung']",Rectum,0.0427,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_19,0.0097,shap_penalty1,False,2,"['Colon', 'Lung']",Endometrium,0.0428,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_2,0.0114,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0616,Colon,0.0616,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_20,0.0119,shap_penalty1,False,2,"['Colon', 'Lung']",Urinary bladder,0.0433,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_21,0.0146,shap_penalty1,False,2,"['Colon', 'Lung']",Urinary bladder,0.0483,Lung,0.0422,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_22,0.0124,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0465,Lung,0.0465,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_23,0.0112,shap_penalty1,False,2,"['Colon', 'Lung']",Small intestine,0.0434,Colon,0.0392,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_24,0.0094,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0468,Lung,0.0468,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_25,0.0094,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1654,Colon,0.104,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_26,0.0084,shap_penalty1,False,2,"['Colon', 'Lung']",Rectum,0.042,Colon,0.0418,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_27,0.0064,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0423,Colon,0.0393,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_28,0.0052,shap_penalty1,False,2,"['Colon', 'Lung']",Salivary gland,0.0462,Colon,0.0397,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_29,0.0055,shap_penalty1,False,2,"['Colon', 'Lung']",Salivary gland,0.0463,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_3,0.009,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0419,Lung,0.0419,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_30,0.0092,shap_penalty1,False,2,"['Colon', 'Lung']",Duodenum,0.0476,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_4,0.0105,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0866,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_5,0.0146,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1845,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_6,0.0139,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0576,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_7,0.0137,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0602,,,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_8,0.0144,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0572,Colon,0.0572,hamlet-multi,
PXD050416,CAA20220621yexf_wosp00002_TMT16plex_60min_b2_9,0.0129,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0471,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_1,0.0147,shap_penalty1,False,2,"['Colon', 'Lung']",Smooth muscle,0.047,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_10,0.0135,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0442,Colon,0.0362,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_11,0.0127,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0421,Lung,0.0421,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_12,0.0142,shap_penalty1,False,2,"['Colon', 'Lung']",Endometrium,0.0856,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_13,0.0151,shap_penalty1,False,2,"['Colon', 'Lung']",Testis,0.0515,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_14,0.0144,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0428,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_15,0.0157,shap_penalty1,False,2,"['Colon', 'Lung']",Ovary,0.0576,Colon,0.0401,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_16,0.0132,shap_penalty1,False,2,"['Colon', 'Lung']",Pituitary gland,0.1155,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_17,0.0122,shap_penalty1,False,2,"['Colon', 'Lung']",B-cells,0.0428,Colon,0.0354,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_18,0.0127,shap_penalty1,False,2,"['Colon', 'Lung']",Lung,0.0458,Lung,0.0458,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_19,0.0115,shap_penalty1,False,2,"['Colon', 'Lung']",Urinary bladder,0.0495,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_2,0.0125,shap_penalty1,False,2,"['Colon', 'Lung']",Duodenum,0.0455,Colon,0.0406,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_20,0.0097,shap_penalty1,False,2,"['Colon', 'Lung']",Skeletal muscle,0.0392,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_21,0.0104,shap_penalty1,False,2,"['Colon', 'Lung']",Rectum,0.043,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_22,0.0105,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0572,Colon,0.0572,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_23,0.0109,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0549,Colon,0.0439,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_24,0.0107,shap_penalty1,False,2,"['Colon', 'Lung']",Rectum,0.0408,Colon,0.0389,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_25,0.0112,shap_penalty1,False,2,"['Colon', 'Lung']",Skeletal muscle,0.0398,Lung,0.0386,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_26,0.0097,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.108,Colon,0.108,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_27,0.0074,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0467,Colon,0.0423,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_28,0.0072,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.054,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_29,0.0079,shap_penalty1,False,2,"['Colon', 'Lung']",Salivary gland,0.047,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_3,0.0149,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.0483,Colon,0.0475,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_30,0.0104,shap_penalty1,False,2,"['Colon', 'Lung']",Colon,0.0567,Colon,0.0567,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_4,0.0167,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1744,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_5,0.0156,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1825,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_6,0.0167,shap_penalty1,False,2,"['Colon', 'Lung']",Stomach,0.1791,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_7,0.0214,shap_penalty1,False,2,"['Colon', 'Lung']",Monocytes,0.0641,,,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_8,0.0181,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0525,Colon,0.0465,hamlet-multi,
PXD050416,CAA20220623yexf_wosp00002_TMT16plex_60min_b3_9,0.0144,shap_penalty1,False,2,"['Colon', 'Lung']",Kidney,0.0453,,,hamlet-multi,
PXD055814,20240313_C34501_002_S648537_MFM-X294-1_Group_1,0.0045,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Skeletal muscle,0.0395,,,hamlet-multi,
PXD055814,20240313_C34501_004_S648538_MFM-X294-2_Group_2,0.0042,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Skeletal muscle,0.0393,,,hamlet-multi,
PXD055814,20240313_C34501_006_S648539_MFM-X294-3_Group_3,0.0047,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Skeletal muscle,0.0396,,,hamlet-multi,
PXD055814,20240313_C34501_008_S648540_MFM-X294-4_Group_4,0.0047,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Skeletal muscle,0.0398,,,hamlet-multi,
PXD055814,20240502_C35067_017_S683914_MFM-X294-4_ArgC,0.0017,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Tonsil,0.0392,,,hamlet-multi,
PXD055814,20240628_C35566_002_S714693_MFM-X298-B1_Group_1,0.0032,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.087,Brain,0.087,hamlet-multi,
PXD055814,20240628_C35566_004_S714694_MFM-X298-B2_Group_2,0.0028,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.0865,Brain,0.0865,hamlet-multi,
PXD055814,20240628_C35566_006_S714695_MFM-X298-B3_Group_3,0.0032,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.0858,Brain,0.0858,hamlet-multi,
PXD055814,20240628_C35566_008_S714696_MFM-X298-B4_Group_4,0.0037,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.0859,Brain,0.0859,hamlet-multi,
PXD055814,20240628_C35566_011_S714697_MFM-X298-C1_Group_1,0.0023,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.0839,Brain,0.0839,hamlet-multi,
PXD055814,20240628_C35566_013_S714698_MFM-X298-C2_Group_2,0.0023,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Tonsil,0.0394,,,hamlet-multi,
PXD055814,20240628_C35566_015_S714699_MFM-X298-C3_Group_3,0.0035,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.0875,Brain,0.0875,hamlet-multi,
PXD055814,20240628_C35566_017_S714700_MFM-X298-C4_Group_4,0.0032,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Brain,0.0875,Brain,0.0875,hamlet-multi,
PXD055814,20240731_C35916_002_S744275_MFM-X314-A1_Group_1,0.005,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Ovary,0.0763,,,hamlet-multi,
